threshold,precision,recall,accuracy,predicted_positives,model
0.26999999999999996,0.12450031863739065,0.9462791721708499,0.2391749488088698,17261,xgboost_spw_7.81
0.27999999999999997,0.12561270891159274,0.9365918097754293,0.25335863756679816,16933,xgboost_spw_7.81
0.29,0.12703484866755094,0.9277851166886834,0.2686910053438546,16586,xgboost_spw_7.81
0.3,0.12872327277221604,0.9172170849845883,0.2864705588573141,16182,xgboost_spw_7.81
0.30999999999999994,0.13038520020273694,0.9062087186261559,0.30385057184238123,15784,xgboost_spw_7.81
0.31999999999999995,0.13225995697803272,0.8934390136503743,0.32307845977126304,15341,xgboost_spw_7.81
0.32999999999999996,0.13482466747279323,0.8837516512549538,0.34360485441741995,14886,xgboost_spw_7.81
0.33999999999999997,0.13708114095818333,0.8718626155878467,0.3629825700444489,14444,xgboost_spw_7.81
0.3499999999999999,0.1388112138811214,0.8524878907970057,0.3834090795585077,13947,xgboost_spw_7.81
0.35999999999999993,0.1412978912978913,0.837956847203875,0.4040353593367627,13468,xgboost_spw_7.81
0.36999999999999994,0.1431645277799124,0.8203434610303831,0.4227638216051541,13013,xgboost_spw_7.81
0.37999999999999995,0.1456689776077775,0.8049317481285777,0.44244119262847725,12549,xgboost_spw_7.81
0.38999999999999996,0.14874596473801838,0.7912813738441216,0.46271787444438894,12081,xgboost_spw_7.81
0.3999999999999999,0.15113371842400206,0.7719066490532805,0.4823952454677121,11599,xgboost_spw_7.81
0.4099999999999999,0.15481889621533737,0.7547335975341259,0.5048694001897818,11071,xgboost_spw_7.81
0.41999999999999993,0.15796937039137834,0.7357992073976222,0.5251960245717425,10578,xgboost_spw_7.81
0.42999999999999994,0.1601821601821602,0.7124614707177455,0.5437247165759377,10101,xgboost_spw_7.81
0.43999999999999995,0.1630006225357958,0.6917657419638925,0.5621535234480347,9638,xgboost_spw_7.81
0.4499999999999999,0.16758181418844717,0.6719506825187143,0.584228137641712,9106,xgboost_spw_7.81
0.4599999999999999,0.17081933016572023,0.6490532804931748,0.6028567147780053,8629,xgboost_spw_7.81
0.4699999999999999,0.17398214940701798,0.6265962131219727,0.6202367277630725,8179,xgboost_spw_7.81
0.4799999999999999,0.17740683229813664,0.6036988110964333,0.6375667981820906,7728,xgboost_spw_7.81
0.48999999999999994,0.18168044077134987,0.5808014090708938,0.6557458922239424,7260,xgboost_spw_7.81
0.49999999999999994,0.18547912992357438,0.555702333773668,0.6728262498127153,6804,xgboost_spw_7.81
0.5099999999999999,0.19037130270610447,0.5328049317481286,0.6900064925335864,6356,xgboost_spw_7.81
0.5199999999999999,0.1945762711864407,0.5055041831792162,0.7065874244618688,5900,xgboost_spw_7.81
0.5299999999999999,0.19886259401944598,0.47732276530162926,0.7226189881636118,5451,xgboost_spw_7.81
0.5399999999999999,0.20246129416435094,0.44914134742404227,0.7368526194875893,5038,xgboost_spw_7.81
0.5499999999999999,0.20811631944444445,0.4222809335094672,0.7522349298306947,4608,xgboost_spw_7.81
0.5599999999999999,0.21411596958174905,0.396741523557904,0.766418618588623,4208,xgboost_spw_7.81
0.57,0.2204539525176102,0.3720827829150154,0.7795535134595215,3833,xgboost_spw_7.81
0.58,0.2267391926710564,0.3487450462351387,0.7912400739149977,3493,xgboost_spw_7.81
0.59,0.23629489603024575,0.33025099075297226,0.802976576936523,3174,xgboost_spw_7.81
0.6,0.24005534417156693,0.3055922501100837,0.8115167557309094,2891,xgboost_spw_7.81
0.61,0.24971363115693013,0.28797886393659183,0.8211057284123259,2619,xgboost_spw_7.81
0.62,0.25950689511073965,0.27344782034346105,0.8290965389801728,2393,xgboost_spw_7.81
0.63,0.26838235294117646,0.2571554381329811,0.836238325925186,2176,xgboost_spw_7.81
0.6399999999999999,0.2762003097573567,0.23557904007045355,0.8432802277381012,1937,xgboost_spw_7.81
0.6499999999999999,0.28349626221966645,0.2170849845882871,0.8489736802676922,1739,xgboost_spw_7.81
0.6599999999999999,0.29172056921086675,0.19859092910612064,0.8544174199670379,1546,xgboost_spw_7.81
0.6699999999999999,0.3019005847953216,0.18185821224130339,0.8595115617040403,1368,xgboost_spw_7.81
0.6799999999999999,0.311241610738255,0.16336415675913693,0.8641062777805524,1192,xgboost_spw_7.81
0.69,0.3217309501411101,0.15059445178335534,0.8676521999700345,1063,xgboost_spw_7.81
0.7,0.3308270676691729,0.13562307353588726,0.8708485241971733,931,xgboost_spw_7.81
0.71,0.34146341463414637,0.12329370321444298,0.8735953653298707,820,xgboost_spw_7.81
0.72,0.35252808988764045,0.11052399823866138,0.8760924936323228,712,xgboost_spw_7.81
0.73,0.36097560975609755,0.0977542932628798,0.8780402537082356,615,xgboost_spw_7.81
0.74,0.36822429906542054,0.08674592690444738,0.8795385306897069,535,xgboost_spw_7.81
0.7499999999999999,0.3930885529157667,0.08014090708938794,0.8816361184637667,463,xgboost_spw_7.81
0.7599999999999999,0.4005305039787798,0.06649053280493175,0.8828347400489437,377,xgboost_spw_7.81
0.7699999999999999,0.40752351097178685,0.057243505063848524,0.8836338211057284,319,xgboost_spw_7.81
0.7799999999999999,0.41935483870967744,0.05151915455746367,0.884333017030415,279,xgboost_spw_7.81
0.7899999999999999,0.44206008583690987,0.04535446939674152,0.8852319832192979,233,xgboost_spw_7.81
0.7999999999999999,0.44329896907216493,0.03786878027300748,0.8854816960495431,194,xgboost_spw_7.81
0.8099999999999999,0.46835443037974683,0.03258476442095993,0.8860810068421315,158,xgboost_spw_7.81
0.82,0.4772727272727273,0.02774108322324967,0.8862807771063277,132,xgboost_spw_7.81
0.83,0.5229357798165137,0.02509907529722589,0.8868301453328672,109,xgboost_spw_7.81
0.84,0.5274725274725275,0.021136063408190225,0.8868301453328672,91,xgboost_spw_7.81
0.8499999999999999,0.5205479452054794,0.01673271686481726,0.8867302602007691,73,xgboost_spw_7.81
0.8599999999999999,0.55,0.01453104359313078,0.8868800878989163,60,xgboost_spw_7.81
0.8699999999999999,0.5869565217391305,0.011889035667107,0.8869799730310143,46,xgboost_spw_7.81
0.8799999999999999,0.59375,0.00836635843240863,0.8868800878989163,32,xgboost_spw_7.81
0.8899999999999999,0.631578947368421,0.005284015852047556,0.8868301453328672,19,xgboost_spw_7.81
0.8999999999999999,0.8181818181818182,0.003963011889035667,0.8869300304649653,11,xgboost_spw_7.81
0.9099999999999999,0.75,0.001321003963011889,0.8866803176347201,4,xgboost_spw_7.81
0.9199999999999999,1.0,0.0008806693086745927,0.8866803176347201,2,xgboost_spw_7.81
0.9299999999999999,0.0,0.0,0.886580432502622,0,xgboost_spw_7.81
0.94,0.0,0.0,0.886580432502622,0,xgboost_spw_7.81
0.95,0.0,0.0,0.886580432502622,0,xgboost_spw_7.81
0.05,0.11368874636737147,0.9991193306913254,0.11646606402636968,19958,logistic_regression_balanced
0.06,0.11381991472284926,0.9991193306913254,0.11761474304549768,19935,logistic_regression_balanced
0.07,0.11396984924623116,0.9986789960369881,0.11926284772511611,19900,logistic_regression_balanced
0.08,0.11419504332057223,0.9982386613826508,0.12156020576337212,19852,logistic_regression_balanced
0.09,0.11421934962633812,0.9960369881109643,0.12345802327323578,19804,logistic_regression_balanced
0.09999999999999999,0.114387031408308,0.9942756494936151,0.12625480697198221,19740,logistic_regression_balanced
0.10999999999999999,0.11459497916454925,0.9929546455306033,0.12905159067072866,19678,logistic_regression_balanced
0.12,0.11472567815623087,0.9907529722589168,0.1318483743694751,19612,logistic_regression_balanced
0.13,0.11488664858502635,0.9885512989872303,0.13489487089846677,19541,logistic_regression_balanced
0.13999999999999999,0.11517113783533765,0.9867899603698811,0.13864056335214503,19458,logistic_regression_balanced
0.14999999999999997,0.11542232082967856,0.9850286217525319,0.14208660040952903,19381,logistic_regression_balanced
0.15999999999999998,0.11567803207224038,0.9815059445178336,0.14688108675023723,19269,logistic_regression_balanced
0.16999999999999998,0.11602296450939457,0.9788639365918098,0.15172551565699446,19160,logistic_regression_balanced
0.18,0.11641461877756774,0.9762219286657859,0.156919542526095,19044,logistic_regression_balanced
0.19,0.11684466532727081,0.973139586085425,0.16271288018778404,18914,logistic_regression_balanced
0.19999999999999996,0.11743070362473347,0.9700572435050638,0.16970483943465015,18760,logistic_regression_balanced
0.20999999999999996,0.11793823307866136,0.9652135623073536,0.1772961094741048,18586,logistic_regression_balanced
0.21999999999999997,0.11855193781594825,0.9603698811096433,0.18563651800429506,18397,logistic_regression_balanced
0.22999999999999998,0.11930442438917015,0.9546455306032585,0.19557508864805473,18172,logistic_regression_balanced
0.24,0.12023411371237458,0.9498018494055482,0.2060630275183539,17940,logistic_regression_balanced
0.24999999999999994,0.12147419591882878,0.9462791721708499,0.21769964540778106,17691,logistic_regression_balanced
0.25999999999999995,0.12243140856388475,0.9392338177014531,0.2295360335614044,17422,logistic_regression_balanced
0.26999999999999996,0.1236231544410593,0.9291061206516953,0.2449183439045098,17068,logistic_regression_balanced
0.27999999999999997,0.12467175936977799,0.9198590929106121,0.2584028367377516,16756,logistic_regression_balanced
0.29,0.12583913096545832,0.9079700572435051,0.27418468760924936,16386,logistic_regression_balanced
0.3,0.12693363273453093,0.896081021576398,0.28916745742396244,16032,logistic_regression_balanced
0.30999999999999994,0.12860976233069257,0.8863936591809776,0.3059481596164411,15652,logistic_regression_balanced
0.31999999999999995,0.13002689759233746,0.8727432848965213,0.32327823003545925,15243,logistic_regression_balanced
0.32999999999999996,0.131738954195379,0.8586525759577279,0.34210657743594863,14802,logistic_regression_balanced
0.33999999999999997,0.13417951042611062,0.8472038749449582,0.3626329720821056,14339,logistic_regression_balanced
0.3499999999999999,0.13642887900100473,0.8370761778952004,0.38056235329371224,13934,logistic_regression_balanced
0.35999999999999993,0.13851175903256918,0.8221047996477323,0.3998901263546921,13479,logistic_regression_balanced
0.36999999999999994,0.1409715294298212,0.8088947600176134,0.419267841981721,13031,logistic_regression_balanced
0.37999999999999995,0.14281160344277974,0.789079700572435,0.4388952704389952,12548,logistic_regression_balanced
0.38999999999999996,0.1454274106624658,0.7723469837076178,0.4594216650851521,12061,logistic_regression_balanced
0.3999999999999999,0.1483776572854807,0.7591369440774989,0.47849972531588675,11619,logistic_regression_balanced
0.4099999999999999,0.1517036235803137,0.7410832232496698,0.500624282075613,11094,logistic_regression_balanced
0.41999999999999993,0.15408509036144577,0.7208278291501541,0.5195025720421516,10624,logistic_regression_balanced
0.42999999999999994,0.15741922812530687,0.705856450902686,0.5381311491784447,10183,logistic_regression_balanced
0.43999999999999995,0.15972794723825226,0.6825187142228093,0.556759726314738,9704,logistic_regression_balanced
0.4499999999999999,0.16309755569976206,0.6640246587406429,0.5754382460170804,9246,logistic_regression_balanced
0.4599999999999999,0.16462723770677543,0.6398062527520916,0.5909204414922838,8826,logistic_regression_balanced
0.4699999999999999,0.16662690839694658,0.615147512109203,0.6074014882884683,8384,logistic_regression_balanced
0.4799999999999999,0.16993464052287582,0.5953324526640247,0.624282075613045,7956,logistic_regression_balanced
0.48999999999999994,0.17478813559322035,0.5812417437252312,0.6412625480697198,7552,logistic_regression_balanced
0.49999999999999994,0.17758186397984888,0.5587846763540291,0.6564450881486291,7146,logistic_regression_balanced
0.5099999999999999,0.18232860520094563,0.5433729634522237,0.6718273984917345,6768,logistic_regression_balanced
0.5199999999999999,0.18565861262665628,0.52443857331572,0.6851620636268292,6415,logistic_regression_balanced
0.5299999999999999,0.18895685237229293,0.5033025099075297,0.6986465564600709,6049,logistic_regression_balanced
0.5399999999999999,0.19250306533543526,0.48392778511668866,0.7112320831044299,5709,logistic_regression_balanced
0.5499999999999999,0.19369285314424334,0.4570673712021136,0.7226189881636118,5359,logistic_regression_balanced
0.5599999999999999,0.1993236522777004,0.44121532364597094,0.7356040553363632,5027,logistic_regression_balanced
0.57,0.20361702127659576,0.42140026420079263,0.7474404434899865,4700,logistic_regression_balanced
0.58,0.20601640838650867,0.3980625275209159,0.7577286120960895,4388,logistic_regression_balanced
0.59,0.2088314222981215,0.3769264641127257,0.767367527343555,4099,logistic_regression_balanced
0.6,0.21220930232558138,0.35358872743284897,0.777805523647805,3784,logistic_regression_balanced
0.61,0.21927573424579413,0.3386173491853809,0.7882435199520551,3507,logistic_regression_balanced
0.62,0.2242014742014742,0.32144429766622634,0.7968835838785396,3256,logistic_regression_balanced
0.63,0.22859986728599868,0.3033905768383972,0.8048743944463866,3014,logistic_regression_balanced
0.6399999999999999,0.23556998556998557,0.28753852928225454,0.8133646306747241,2772,logistic_regression_balanced
0.6499999999999999,0.24104361370716512,0.27256715103478646,0.820156819657394,2568,logistic_regression_balanced
0.6599999999999999,0.2434709351305813,0.25451343020695727,0.8257503870548869,2374,logistic_regression_balanced
0.6699999999999999,0.24861367837338263,0.23690004403346543,0.8322429206412626,2164,logistic_regression_balanced
0.6799999999999999,0.2552870090634441,0.22324966974900926,0.8380362583029516,1986,logistic_regression_balanced
0.69,0.2591380250954719,0.20915896081021576,0.8424811466813165,1833,logistic_regression_balanced
0.7,0.2650029708853238,0.19638925583443417,0.8470758627578285,1683,logistic_regression_balanced
0.71,0.2699868938401048,0.1814178775869661,0.8515207511361934,1526,logistic_regression_balanced
0.72,0.2779783393501805,0.1695288419198591,0.8558657543824602,1385,logistic_regression_balanced
0.73,0.285829307568438,0.1563188022897402,0.8600109873645307,1242,logistic_regression_balanced
0.74,0.2908762420957543,0.14178775869660942,0.8634570244219147,1107,logistic_regression_balanced
0.7499999999999999,0.3050847457627119,0.13474240422721268,0.8670528891774459,1003,logistic_regression_balanced
0.7599999999999999,0.3190045248868778,0.12417437252311757,0.8705988113669281,884,logistic_regression_balanced
0.7699999999999999,0.3246414602346806,0.1096433289299868,0.8731458822354292,767,logistic_regression_balanced
0.7799999999999999,0.34087481146304677,0.09951563188022898,0.8760425510662738,663,logistic_regression_balanced
0.7899999999999999,0.3546218487394958,0.09291061206516953,0.8779403685761374,595,logistic_regression_balanced
0.7999999999999999,0.37358490566037733,0.08718626155878467,0.8798881286520501,530,logistic_regression_balanced
0.8099999999999999,0.36764705882352944,0.07705856450902686,0.8802876691804425,476,logistic_regression_balanced
0.82,0.3768472906403941,0.06737120211360634,0.8815861758977176,406,logistic_regression_balanced
0.83,0.3904494382022472,0.06120651695288419,0.8826849123507966,356,logistic_regression_balanced
0.84,0.3920265780730897,0.05195948921180097,0.8833341657094341,301,logistic_regression_balanced
0.8499999999999999,0.3888888888888889,0.04315279612505504,0.8837836488038755,252,logistic_regression_balanced
0.8599999999999999,0.41784037558685444,0.039189784236019376,0.8848324426909054,213,logistic_regression_balanced
0.8699999999999999,0.41954022988505746,0.032144429766622636,0.8851820406532488,174,logistic_regression_balanced
0.8799999999999999,0.44755244755244755,0.028181417877586965,0.8858312940118863,143,logistic_regression_balanced
0.8899999999999999,0.453781512605042,0.023778071334214,0.8860310642760825,119,logistic_regression_balanced
0.8999999999999999,0.422680412371134,0.01805372082782915,0.8858312940118863,97,logistic_regression_balanced
0.9099999999999999,0.4358974358974359,0.014971378247468076,0.8860810068421315,78,logistic_regression_balanced
0.9199999999999999,0.45454545454545453,0.011008366358432409,0.8863307196723768,55,logistic_regression_balanced
0.9299999999999999,0.5128205128205128,0.008806693086745927,0.886630375068671,39,logistic_regression_balanced
0.94,0.5483870967741935,0.007485689123734038,0.8867302602007691,31,logistic_regression_balanced
0.95,0.5714285714285714,0.005284015852047556,0.8867302602007691,21,logistic_regression_balanced
0.05,0.12397034596375618,0.9277851166886834,0.2482145532637467,16996,logistic_regression
0.06,0.129730784237222,0.8784676354029062,0.3178344903361135,15378,logistic_regression
0.07,0.1383754326533618,0.8273888154997798,0.39609449133496477,13579,logistic_regression
0.08,0.1471729957805907,0.7679436371642449,0.4689606952005194,11850,logistic_regression
0.09,0.15759172521467604,0.7111404667547336,0.536083503970434,10248,logistic_regression
0.09999999999999999,0.16510021515117201,0.6420079260237781,0.5911701543225291,8831,logistic_regression
0.10999999999999999,0.17415878023133544,0.5834434169969177,0.6389651900314638,7608,logistic_regression
0.12,0.18313909489934918,0.5328049317481286,0.6774709084552765,6607,logistic_regression
0.13,0.18896957123098201,0.4812857771906649,0.7068870798581631,5784,logistic_regression
0.13999999999999999,0.19915932746196957,0.4381329810656099,0.7364530789591969,4996,logistic_regression
0.14999999999999997,0.20989366620434582,0.3998238661382651,0.7612245917195225,4326,logistic_regression
0.15999999999999998,0.21489588894821143,0.35446939674152356,0.7799031114218649,3746,logistic_regression
0.16999999999999998,0.2234533702677747,0.31968295904887717,0.7968336413124907,3249,logistic_regression
0.18,0.23624255169996494,0.29678555702333775,0.8114168705988114,2853,logistic_regression
0.19,0.2470261697065821,0.27432848965213563,0.8228537182240423,2522,logistic_regression
0.19999999999999996,0.250565355042967,0.24394539850286218,0.8314937821505269,2211,logistic_regression
0.20999999999999996,0.2512873326467559,0.21488331131660063,0.8383359136992459,1942,logistic_regression
0.21999999999999997,0.2554410080183276,0.19638925583443417,0.8439294810967387,1746,logistic_regression
0.22999999999999998,0.2712082262210797,0.18582122413033905,0.851021325475703,1556,logistic_regression
0.24,0.27967953386744354,0.1690885072655218,0.8563651800429506,1373,logistic_regression
0.24999999999999994,0.2901896125309151,0.1549977983267283,0.8611596663836588,1213,logistic_regression
0.25999999999999995,0.30185185185185187,0.1435490973139586,0.8652050142336313,1080,logistic_regression
0.26999999999999996,0.31341719077568136,0.1316600616468516,0.8688008789891625,954,logistic_regression
0.27999999999999997,0.32004689331770225,0.1202113606340819,0.8712480647255656,853,logistic_regression
0.29,0.3359683794466403,0.11228533685601057,0.8741447335564101,759,logistic_regression
0.3,0.34402332361516036,0.10391897842360194,0.8758927233681266,686,logistic_regression
0.30999999999999994,0.3547351524879615,0.09731395860854249,0.8775408280477451,623,logistic_regression
0.31999999999999995,0.3626373626373626,0.08718626155878467,0.8790890475952654,546,logistic_regression
0.32999999999999996,0.3634538152610442,0.07970057243505063,0.8797882435199521,498,logistic_regression
0.33999999999999997,0.36666666666666664,0.0726552179656539,0.8805873245767367,450,logistic_regression
0.3499999999999999,0.3737864077669903,0.06781153676794363,0.8813864056335214,412,logistic_regression
0.35999999999999993,0.38082191780821917,0.06120651695288419,0.8822354292563552,365,logistic_regression
0.36999999999999994,0.3902439024390244,0.05636283575517393,0.8829845677470909,328,logistic_regression
0.37999999999999995,0.3933333333333333,0.05195948921180097,0.8833841082754832,300,logistic_regression
0.38999999999999996,0.3917910447761194,0.046235138705416116,0.8836837636717775,268,logistic_regression
0.3999999999999999,0.40160642570281124,0.044033465433729636,0.8841332467662188,249,logistic_regression
0.4099999999999999,0.40611353711790393,0.04095112285336856,0.8844329021625131,229,logistic_regression
0.41999999999999993,0.4142857142857143,0.03830911492734478,0.8847825001248564,210,logistic_regression
0.42999999999999994,0.453125,0.03830911492734478,0.8856814663137392,192,logistic_regression
0.43999999999999995,0.4519774011299435,0.03522677234698371,0.8857314088797883,177,logistic_regression
0.4499999999999999,0.45625,0.032144429766622636,0.8858812365779354,160,logistic_regression
0.4599999999999999,0.4791666666666667,0.03038309114927345,0.8862807771063277,144,logistic_regression
0.4699999999999999,0.46511627906976744,0.026420079260237782,0.8861309494081806,129,logistic_regression
0.4799999999999999,0.45,0.023778071334214,0.8859811217100335,120,logistic_regression
0.48999999999999994,0.4485981308411215,0.021136063408190225,0.8860310642760825,107,logistic_regression
0.49999999999999994,0.4329896907216495,0.018494055482166448,0.8859311791439844,97,logistic_regression
0.5099999999999999,0.44047619047619047,0.016292382210479964,0.8860810068421315,84,logistic_regression
0.5199999999999999,0.4358974358974359,0.014971378247468076,0.8860810068421315,78,logistic_regression
0.5299999999999999,0.4266666666666667,0.014090708938793483,0.8860310642760825,75,logistic_regression
0.5399999999999999,0.4264705882352941,0.012769704975781594,0.8860810068421315,68,logistic_regression
0.5499999999999999,0.45901639344262296,0.012329370321444297,0.8863307196723768,61,logistic_regression
0.5599999999999999,0.4745762711864407,0.012329370321444297,0.8864306048044749,59,logistic_regression
0.57,0.4727272727272727,0.011448701012769706,0.8864306048044749,55,logistic_regression
0.58,0.5319148936170213,0.011008366358432409,0.8867302602007691,47,logistic_regression
0.59,0.5476190476190477,0.010127697049757816,0.8867802027668181,42,logistic_regression
0.6,0.5476190476190477,0.010127697049757816,0.8867802027668181,42,logistic_regression
0.61,0.5384615384615384,0.009247027741083224,0.8867302602007691,39,logistic_regression
0.62,0.5526315789473685,0.009247027741083224,0.8867802027668181,38,logistic_regression
0.63,0.5428571428571428,0.00836635843240863,0.8867302602007691,35,logistic_regression
0.6399999999999999,0.5333333333333333,0.007045354469396741,0.8866803176347201,30,logistic_regression
0.6499999999999999,0.5555555555555556,0.0066050198150594455,0.8867302602007691,27,logistic_regression
0.6599999999999999,0.56,0.006164685160722149,0.8867302602007691,25,logistic_regression
0.6699999999999999,0.6086956521739131,0.006164685160722149,0.8868301453328672,23,logistic_regression
0.6799999999999999,0.6,0.005284015852047556,0.8867802027668181,20,logistic_regression
0.69,0.6111111111111112,0.0048436811977102595,0.8867802027668181,18,logistic_regression
0.7,0.6470588235294118,0.0048436811977102595,0.8868301453328672,17,logistic_regression
0.71,0.6,0.003963011889035667,0.8867302602007691,15,logistic_regression
0.72,0.5714285714285714,0.0035226772346983706,0.8866803176347201,14,logistic_regression
0.73,0.6666666666666666,0.0035226772346983706,0.8867802027668181,12,logistic_regression
0.74,0.6363636363636364,0.0030823425803610744,0.8867302602007691,11,logistic_regression
0.7499999999999999,0.625,0.002201673271686482,0.8866803176347201,8,logistic_regression
0.7599999999999999,0.5714285714285714,0.0017613386173491853,0.886630375068671,7,logistic_regression
0.7699999999999999,0.5714285714285714,0.0017613386173491853,0.886630375068671,7,logistic_regression
0.7799999999999999,0.6,0.001321003963011889,0.886630375068671,5,logistic_regression
0.7899999999999999,0.5,0.0008806693086745927,0.886580432502622,4,logistic_regression
0.7999999999999999,0.0,0.0,0.8865304899365729,1,logistic_regression
0.8099999999999999,0.0,0.0,0.8865304899365729,1,logistic_regression
0.82,0.0,0.0,0.8865304899365729,1,logistic_regression
0.83,0.0,0.0,0.8865304899365729,1,logistic_regression
0.84,0.0,0.0,0.8865304899365729,1,logistic_regression
0.8499999999999999,0.0,0.0,0.886580432502622,0,logistic_regression
0.8599999999999999,0.0,0.0,0.886580432502622,0,logistic_regression
0.8699999999999999,0.0,0.0,0.886580432502622,0,logistic_regression
0.8799999999999999,0.0,0.0,0.886580432502622,0,logistic_regression
0.8899999999999999,0.0,0.0,0.886580432502622,0,logistic_regression
0.8999999999999999,0.0,0.0,0.886580432502622,0,logistic_regression
0.9099999999999999,0.0,0.0,0.886580432502622,0,logistic_regression
0.9199999999999999,0.0,0.0,0.886580432502622,0,logistic_regression
0.9299999999999999,0.0,0.0,0.886580432502622,0,logistic_regression
0.94,0.0,0.0,0.886580432502622,0,logistic_regression
0.95,0.0,0.0,0.886580432502622,0,logistic_regression
